Customer_ID,Churn_label
5766-XQXMQ,Churned
5766-ZJYBB,Churned
5774-QPLTF,Stayed
5774-XZTQC,Stayed
5777-KJIRB,Stayed
5777-ZPQNC,Stayed
5778-BVOFB,Stayed
5780-INQIK,Stayed
5781-BKHOP,Stayed
5781-RFZRP,Stayed
5787-KXGIY,Stayed
5788-YPOEG,Stayed
5789-LDFXO,Stayed
5791-KAJFD,Stayed
5792-JALQC,Stayed
5793-YOLJN,Stayed
5795-BKOYE,Stayed
5795-KTGUD,Stayed
5797-APWZC,Churned
5799-JRCZO,Stayed
5802-ADBRC,Stayed
5803-NQJZO,Stayed
5804-HYIEZ,Stayed
5804-JMYIO,Stayed
5804-LEPIM,Churned
5808-TOTXO,Joined
5811-IWXYM,Stayed
5813-UECBU,Churned
5815-HGGHV,Stayed
5816-JMLGY,Stayed
5816-QVHRX,Stayed
5816-SCGFC,Stayed
5820-PTRYM,Stayed
5821-MMEIL,Stayed
5825-XJOCM,Stayed
5827-MWCZK,Stayed
5828-AVIPD,Churned
5828-DWPIL,Stayed
5829-NVSQN,Stayed
5832-EXGTT,Stayed
5832-TRLPB,Stayed
5832-XKAES,Churned
5834-ASPWA,Churned
5835-BEQEU,Churned
5837-LXSDN,Stayed
5839-SUYVZ,Stayed
5840-NVDCG,Stayed
5842-POCOP,Churned
5843-TTHGI,Stayed
5844-QVTAT,Stayed
5845-BZZIB,Stayed
5846-ABOBJ,Stayed
5846-NEQVZ,Stayed
5846-QFDFI,Stayed
5847-MXBEO,Stayed
5848-FHRFC,Stayed
5849-ASHZJ,Stayed
5850-BDWCY,Stayed
5854-KSRBJ,Stayed
5855-EIBDE,Stayed
5857-TYBCJ,Stayed
5857-XRECV,Joined
5858-EAFCZ,Joined
5859-HZYLF,Stayed
5862-BRIXZ,Stayed
5863-OOKCL,Stayed
5868-CZJDR,Churned
5868-YTYKS,Joined
5868-YWPDW,Churned
5871-DGTXZ,Stayed
5872-OEQNH,Stayed
5875-YPQFJ,Churned
5876-HZVZM,Churned
5876-QMYLD,Stayed
5879-HMFFH,Stayed
5879-SESNB,Stayed
5882-CMAZQ,Stayed
5883-GTGVD,Churned
5884-FBCTL,Stayed
5884-GCYMI,Churned
5886-VLQVU,Stayed
5887-IKKYO,Stayed
5889-JTMUL,Churned
5889-LFOLL,Churned
5893-KCLGT,Stayed
5893-PYOLZ,Stayed
5895-QSXOD,Stayed
5896-NPFWW,Churned
5897-ZYEKH,Stayed
5898-IGSLP,Stayed
5899-MQZZL,Churned
5899-OUVKV,Stayed
5902-WBLSE,Stayed
5906-BFOZT,Joined
5906-CVLHP,Churned
5906-DVAPM,Stayed
5908-QMGOE,Churned
5909-ECHUI,Churned
5913-INRQV,Stayed
5914-DVBWJ,Churned
5914-GXMDA,Stayed
5914-XRFQB,Stayed
5915-ANOEI,Stayed
5915-DGNVC,Stayed
5916-QEWPT,Joined
5917-HBSDW,Stayed
5917-RYRMG,Stayed
5918-VUKWP,Stayed
5919-TMRGD,Churned
5919-VCZYM,Joined
5921-NGYRH,Stayed
5922-ABDVO,Churned
5923-GXUOC,Churned
5924-IFQTT,Stayed
5924-SNGKP,Stayed
5928-QLDHB,Stayed
5930-GBIWP,Stayed
5931-FLJJF,Churned
5934-RMPOV,Stayed
5934-TSSAU,Stayed
5935-FCCNB,Stayed
5937-EORGB,Stayed
5939-SXWHM,Stayed
5939-XAIXZ,Stayed
5940-AHUHD,Churned
5940-NFXKV,Churned
5944-UGLLK,Stayed
5945-AZYHT,Stayed
5947-SGKCL,Stayed
5948-UJZLF,Joined
5949-EBSQK,Churned
5949-HGVJL,Stayed
5949-XIKAE,Churned
5950-AAAGJ,Stayed
5951-AOFIH,Stayed
5954-BDFSG,Stayed
5955-EPOAZ,Stayed
5955-ERIHD,Churned
5956-VKDTT,Churned
5956-YHHRX,Stayed
5959-BELXA,Churned
5960-MVTUK,Joined
5960-WPXQM,Churned
5961-VUSRV,Stayed
5965-GGPRW,Stayed
5966-EMAZU,Stayed
5968-HYJRZ,Stayed
5968-VXZLG,Joined
5968-XQIVE,Stayed
5970-GHJAW,Stayed
5973-EJGDP,Stayed
5975-BAICR,Stayed
5976-JCJRH,Churned
5977-CKHON,Stayed
5980-BDHPY,Stayed
5980-NOPLP,Churned
5981-ITEMU,Churned
5981-ZVXOT,Stayed
5982-FPVQN,Stayed
5982-PSMKW,Stayed
5982-XMDEX,Stayed
5985-BEHZK,Stayed
5985-TBABQ,Stayed
5986-WWXDV,Stayed
5989-AXPUC,Stayed
5989-OMNJE,Stayed
5989-PGKJB,Stayed
5993-BQHEA,Stayed
5993-JSUWV,Stayed
5995-LFTLE,Stayed
5995-OIGLP,Churned
5995-SNNEW,Stayed
5995-WWKKG,Stayed
5996-DAOQL,Joined
5996-EBTKM,Stayed
5996-NRVXR,Stayed
5997-OPVFA,Stayed
5998-DZLYR,Stayed
5998-VVEJY,Churned
5999-LCXAO,Joined
6000-APYLU,Churned
6000-UKLWI,Stayed
6005-OBZPH,Churned
6007-TCTST,Stayed
6008-NAIXK,Stayed
6010-DDPPW,Stayed
6013-BHCAW,Stayed
6015-VVHHE,Churned
6016-LVTJQ,Stayed
6016-NXBNJ,Stayed
6017-PPLPX,Churned
6022-KOUQO,Joined
6022-UGGSO,Churned
6023-GSSXW,Stayed
6023-YEBUP,Churned
6024-RUGGH,Stayed
6029-CSMJE,Stayed
6029-WTIPC,Churned
6030-REHUX,Stayed
6032-IGALN,Churned
6032-KRXXO,Churned
6034-YMTOB,Stayed
6034-ZRYCV,Churned
6035-BXTTY,Stayed
6035-RIIOM,Stayed
6036-TTFYU,Stayed
6038-GCYEC,Churned
6040-CGACY,Stayed
6047-SUHPR,Stayed
6047-YHPVI,Churned
6048-NJXHX,Stayed
6048-QBXKL,Joined
6048-UWKAL,Stayed
6050-FFXES,Stayed
6050-IJRHS,Stayed
6051-PTVNS,Stayed
6060-DRTNL,Churned
6060-QBMGV,Stayed
6061-GWWAV,Stayed
6061-PQHMK,Stayed
6064-PUPMC,Stayed
6064-ZATLR,Stayed
6067-NGCEU,Stayed
6072-NUQCB,Stayed
6075-QMNRR,Stayed
6075-SLNIL,Stayed
6077-BDPXA,Joined
6078-VESFR,Stayed
6080-LNESI,Stayed
6080-TCMYC,Stayed
6082-GLJIX,Stayed
6082-OQFBA,Stayed
6086-ESGRL,Churned
6087-MVHJH,Churned
6087-YPWHO,Stayed
6088-BXMRG,Stayed
6092-QZVPP,Stayed
6094-ZIVKX,Stayed
6096-EGVTU,Stayed
6097-EQISJ,Churned
6100-FJZDG,Stayed
6100-QQHEB,Churned
6101-IMRMM,Churned
6103-BOCOU,Stayed
6103-LIANB,Stayed
6103-QCKFX,Stayed
6108-OQZDQ,Churned
6110-OHIHY,Churned
6112-KTHFQ,Stayed
6114-TCFID,Stayed
6115-ZTBFQ,Stayed
6116-RFVHN,Stayed
6119-SPUDB,Stayed
6120-RJKLU,Stayed
6121-TNHBO,Stayed
6121-VZNQB,Churned
6122-EFVKN,Stayed
6122-LJADA,Stayed
6124-ACRHJ,Joined
6127-ISGTU,Churned
6127-IYJOZ,Joined
6128-AQBMT,Stayed
6128-CZOMY,Churned
6128-DAFVY,Stayed
6131-FOYAS,Stayed
6131-IUNXN,Stayed
6131-JLWZM,Stayed
6133-OZILE,Stayed
6134-KWTBV,Stayed
6135-OZQVA,Stayed
6137-MFAJN,Stayed
6137-NICCO,Stayed
6139-ZZRBQ,Stayed
6140-QNRQQ,Churned
6141-OOXUQ,Churned
6142-VSJQO,Churned
6143-JQKEA,Stayed
6145-NNPNO,Joined
6147-CBCRA,Stayed
6152-ONASV,Stayed
6156-UZDLF,Stayed
6158-DWPZT,Churned
6158-HDPXZ,Joined
6161-ERDGD,Stayed
6161-UUUTA,Churned
6164-HAQTX,Stayed
6164-HXUGH,Stayed
6166-ILMNY,Churned
6166-YIPFO,Stayed
6168-WFVVF,Churned
6168-YBYNP,Stayed
6169-PGNCD,Stayed
6169-PPETC,Stayed
6171-ZTVYB,Stayed
6172-FECYY,Churned
6173-GOLSU,Stayed
6173-ITPWD,Churned
6174-NRBTZ,Stayed
6175-IRFIT,Stayed
6176-YJWAS,Stayed
6177-PEVRA,Stayed
6178-KFNHS,Churned
6179-GJPSO,Churned
6180-YBIQI,Stayed
6181-AXXYF,Stayed
6184-DYUOB,Joined
6185-TASNN,Joined
6188-UXBBR,Stayed
6194-HBGQN,Stayed
6195-MELTI,Stayed
6196-HBOBZ,Stayed
6198-PNNSZ,Stayed
6198-RTPMF,Stayed
6198-ZFIOJ,Stayed
6199-IPCAO,Stayed
6199-IWKGC,Stayed
6202-DYYFX,Stayed
6202-JVYEU,Stayed
6203-HBZPA,Stayed
6204-IEUXJ,Churned
6207-WIOLX,Churned
6210-KBBPI,Churned
6211-WHMYA,Stayed
6211-WWLTF,Stayed
6212-ATMLK,Stayed
6214-EDAKZ,Churned
6215-NQCPY,Stayed
6217-KDYWC,Stayed
6217-TOWGS,Stayed
6218-KNUBD,Stayed
6221-AVQYL,Churned
6223-DHJGV,Stayed
6227-FBDXH,Stayed
6227-HWPWX,Churned
6229-LSCKB,Stayed
6229-UOLQL,Stayed
6230-BSUXY,Churned
6231-WFGFH,Stayed
6233-HXJMX,Stayed
6234-PFPXL,Stayed
6234-RAAPL,Stayed
6235-VDHOM,Churned
6240-EURKS,Churned
6242-FEGFD,Stayed
6242-MBHPK,Stayed
6242-SGYTS,Stayed
6243-OZGFH,Stayed
6244-BESBM,Stayed
6248-BSHKG,Stayed
6248-TKCQV,Stayed
6250-CGGUN,Stayed
6252-DFGTK,Stayed
6253-GNHWH,Stayed
6253-WRFHY,Stayed
6257-DTAYD,Stayed
6257-RJOHI,Stayed
6258-NGCNG,Stayed
6258-PVZWJ,Stayed
6259-WJQLC,Stayed
6260-ONULR,Joined
6260-XLACS,Stayed
6261-LHRTG,Stayed
6261-RCVNS,Churned
6265-FRMTQ,Stayed
6265-SXWBU,Stayed
6266-QHOJZ,Stayed
6267-DCFFZ,Stayed
6270-OMFIW,Churned
6275-YDUVO,Churned
6278-FEPBZ,Stayed
6281-FKEWS,Stayed
6283-GITPX,Stayed
6284-AHOOQ,Churned
6284-KMNUF,Stayed
6285-FTQBF,Stayed
6286-SUUWT,Joined
6286-ZHAOK,Stayed
6288-CHQJB,Stayed
6288-LBEAR,Stayed
6289-CPNLD,Churned
6292-TOSSS,Stayed
6295-OSINB,Stayed
6296-DDOOR,Stayed
6297-NOOPG,Stayed
6298-QDFNH,Churned
6300-BWMJX,Stayed
6302-JGYRJ,Churned
6303-KFWSL,Stayed
6304-IJFSQ,Churned
6305-YLBMM,Churned
6308-CQRBU,Stayed
6311-UEUME,Churned
6313-GIDIT,Churned
6317-YPKDH,Churned
6319-IEJWJ,Churned
6319-QSUSR,Stayed
6322-HRPFA,Stayed
6322-PJJDJ,Stayed
6323-AYBRX,Churned
6326-MTTXK,Churned
6328-ZPBGN,Churned
6330-JKLPC,Churned
6331-EWIEB,Churned
6331-LWDTQ,Churned
6332-FBZRI,Stayed
6333-YDVLT,Stayed
6338-AVWCY,Churned
6339-DKLMK,Stayed
6339-RZCBJ,Stayed
6339-TBELP,Stayed
6339-YPSAH,Stayed
6340-DACFT,Stayed
6341-AEVKX,Stayed
6341-JVQGF,Stayed
6344-SFJVH,Stayed
6345-FZOQH,Stayed
6345-HOVES,Stayed
6345-ULYRW,Churned
6347-DCUIK,Churned
6348-SNFUS,Stayed
6349-JDHQP,Stayed
6350-XFYGW,Stayed
6351-SCJKT,Joined
6352-GIGGQ,Stayed
6352-TWCAU,Churned
6353-BRMMA,Stayed
6356-ELRKD,Churned
6357-JJPQT,Joined
6358-LYNGM,Churned
6360-SVNWV,Stayed
6362-QHAFM,Stayed
6365-HITVU,Stayed
6365-MTGZX,Churned
6366-XIVKZ,Stayed
6366-ZGQGL,Churned
6368-NWMCE,Stayed
6368-TZZDT,Stayed
6369-MCAKO,Stayed
6370-ZVHDV,Stayed
6371-NZYEG,Stayed
6372-RFVNS,Churned
6374-AFWOX,Stayed
6374-NTQLP,Stayed
6376-GAHQE,Churned
6377-KSLXC,Stayed
6377-WHAOX,Stayed
6379-RXJRQ,Churned
6380-ARCEH,Joined
6383-ZTSIW,Stayed
6384-VMJHP,Stayed
6386-SZZKH,Churned
6388-TABGU,Stayed
6390-DSAZX,Churned
6393-WRYZE,Churned
6394-HHHZM,Joined
6394-MFYNG,Churned
6397-JNZZG,Churned
6400-BWQKW,Churned
6402-EJMWF,Stayed
6402-SSEJG,Stayed
6402-ZFPPI,Churned
6407-GSJNL,Stayed
6407-UTSLV,Joined
6408-OTUBZ,Stayed
6408-WHTEF,Stayed
6410-LEFEN,Churned
6413-XKKPU,Churned
6416-JNVRK,Stayed
6416-TVAIH,Churned
6416-YJTTB,Stayed
6418-HNFED,Stayed
6418-PIQSP,Stayed
6419-ZTTLE,Stayed
6421-SZVEM,Stayed
6424-ELEYH,Churned
6425-JWTDV,Stayed
6425-YQLLO,Churned
6427-FEFIG,Stayed
6429-SHBCB,Stayed
6432-TWQLB,Churned
6434-TTGJP,Stayed
6435-SRWBJ,Stayed
6435-VWCCY,Stayed
6437-UDQJM,Stayed
6437-UKHMV,Churned
6439-GTPCA,Churned
6439-LAJXL,Stayed
6439-PKTRR,Stayed
6440-DKQGE,Stayed
6445-TNRXS,Stayed
6447-EGDIV,Stayed
6447-GORXK,Stayed
6457-GIRWB,Churned
6457-USBER,Churned
6458-CYIDZ,Stayed
6461-PPAXN,Stayed
6461-SZMCV,Stayed
6463-HHXJR,Stayed
6463-MVYRY,Stayed
6464-KEXXH,Stayed
6465-GSRCL,Stayed
6467-CHFZW,Churned
6469-MRVET,Joined
6469-QJKZW,Stayed
6473-ULUHT,Stayed
6474-FVJLC,Churned
6475-VHUIZ,Stayed
6476-EPYZR,Stayed
6476-YHMGA,Stayed
6478-HRRCZ,Stayed
6479-OAUSD,Stayed
6479-SZPLM,Stayed
6479-VDGRK,Stayed
6480-YAGIY,Stayed
6481-ESCNL,Stayed
6481-LXPWL,Stayed
6481-OGDOO,Churned
6483-OATDN,Stayed
6484-LATFU,Stayed
6485-QXWWE,Stayed
6486-LHTMA,Stayed
6490-FGZAT,Stayed
6496-JDSSB,Stayed
6496-SLWHQ,Churned
6497-TILVL,Stayed
6500-JVEGC,Stayed
6502-HCJTI,Churned
6502-KUGLL,Stayed
6502-MJQAE,Churned
6504-VBLFL,Stayed
6505-OZNPG,Stayed
6506-EYCNH,Stayed
6507-DTJZV,Stayed
6507-ZJSUR,Stayed
6508-NJYRO,Stayed
6509-TSGWN,Stayed
6510-UPNKS,Stayed
6513-EECDB,Churned
6516-NKQBO,Stayed
6518-KZXCB,Stayed
6518-LGAOV,Churned
6518-PPLMZ,Stayed
6519-CFDBX,Joined
6519-ZHPXP,Stayed
6521-YYTYI,Churned
6522-OIQSX,Stayed
6522-YRBXD,Stayed
6527-PZFPV,Stayed
6532-YLWSI,Churned
6537-OTKMY,Stayed
6537-QLGEX,Stayed
6538-POCHL,Stayed
6542-LWGXJ,Joined
6543-CPZMK,Churned
6543-JXSOO,Stayed
6543-XRMYR,Churned
6546-OPBBH,Stayed
6549-BTYPG,Stayed
6549-NNDYT,Stayed
6549-YMFAW,Stayed
6551-GNYDG,Stayed
6551-VLJMV,Stayed
6551-ZCOTS,Stayed
6556-DBKZF,Stayed
6557-BZXLQ,Stayed
6559-ILWKJ,Churned
6559-PDZLR,Stayed
6559-RAKOZ,Stayed
6563-VNPMN,Stayed
6563-VRERX,Stayed
6567-HOOPW,Churned
6568-POCUI,Stayed
6569-KTMDU,Joined
6572-ADKRS,Stayed
6574-MCOEH,Stayed
6575-SUVOI,Stayed
6576-FBXOJ,Stayed
6578-KRMAW,Stayed
6579-JPICP,Joined
6581-NQCBA,Churned
6582-OIVSP,Joined
6582-PLFUU,Stayed
6583-KQJLK,Stayed
6583-QGCSI,Churned
6583-SZVGP,Stayed
6584-VQMYT,Stayed
6585-WCEWR,Stayed
6586-MYGKD,Stayed
6586-PSJOX,Stayed
6591-QGOYB,Stayed
6595-COKXZ,Churned
6595-YGXIT,Churned
6598-KELSS,Stayed
6598-RFFVI,Churned
6599-CEBNN,Churned
6599-GZWCM,Stayed
6599-RCLCJ,Churned
6599-SFQVE,Stayed
6603-QWSPR,Stayed
6603-YRDCJ,Stayed
6608-QQLVK,Churned
6609-MXJHJ,Stayed
6614-FHDBO,Stayed
6614-VBEGU,Stayed
6614-YOLAC,Stayed
6614-YWYSC,Stayed
6615-NGGZJ,Churned
6615-ZGEDR,Churned
6616-AALSR,Stayed
6617-WLBQC,Stayed
6618-RYATB,Churned
6619-RPLQZ,Stayed
6620-HVDUJ,Stayed
6620-JDYNW,Stayed
6621-NRZAK,Stayed
6621-YOBKI,Stayed
6624-JDRDS,Stayed
6625-FLENO,Stayed
6625-IUTTT,Stayed
6625-UTXEW,Stayed
6627-CFOSN,Stayed
6629-CZTTH,Churned
6629-LADHQ,Joined
6630-UJZMY,Stayed
6631-HMANX,Stayed
6633-MPWBS,Churned
6633-SYEUS,Stayed
6635-CPNUN,Stayed
6635-MYYYZ,Churned
6637-KYRCV,Stayed
6641-XRPSU,Churned
6645-MXQJT,Joined
6646-JPPHA,Stayed
6646-QVXLR,Churned
6646-VRFOL,Churned
6647-ZEDXT,Stayed
6648-INWPS,Stayed
6650-BWFRT,Stayed
6650-VJONK,Joined
6651-AZVTJ,Churned
6651-RLGGM,Stayed
6652-YFFJO,Stayed
6653-CBBOM,Churned
6654-QGBZZ,Joined
6655-LHBYW,Stayed
6656-GULJQ,Stayed
6656-JWRQX,Joined
6661-EIPZC,Stayed
6661-HBGWL,Churned
6663-JOCQO,Stayed
6664-FPDAC,Churned
6668-CNMFP,Stayed
6670-MFRPK,Stayed
6671-NGWON,Stayed
6674-KVJHG,Stayed
6680-NENYN,Churned
6680-WKXRZ,Churned
6681-ZSEXG,Stayed
6682-QJDGB,Churned
6682-VCIXC,Stayed
6683-VLCTZ,Churned
6685-GBWJZ,Stayed
6685-XSHHU,Stayed
6686-YPGHK,Churned
6688-UZPWD,Churned
6689-KXGBO,Churned
6689-TCZHQ,Churned
6689-VRRTK,Stayed
6691-CCIHA,Stayed
6692-UDPJC,Churned
6692-YQHXC,Stayed
6693-DJWTY,Stayed
6693-FRIRW,Stayed
6695-AMZUF,Stayed
6695-FRVEC,Stayed
6696-YDAYZ,Stayed
6698-OXETB,Stayed
6701-DHKWQ,Stayed
6701-YVNQG,Stayed
6702-OHFWR,Churned
6704-UTUKK,Stayed
6705-LNMDD,Stayed
6705-LXORM,Stayed
6710-HSJRD,Stayed
6711-FLDFB,Churned
6711-VTNRE,Churned
6712-OAWRH,Churned
6713-OKOMC,Stayed
6715-OFDBP,Churned
6718-BDGHG,Stayed
6719-FGEDO,Stayed
6719-OXYBR,Stayed
6723-CEGQI,Stayed
6723-WSNTY,Stayed
6725-TPKJO,Stayed
6726-NNFWD,Stayed
6726-WEXXK,Stayed
6727-IOTLZ,Stayed
6728-CZFEI,Stayed
6728-DKUCO,Stayed
6728-VOIFY,Stayed
6728-WYQBC,Joined
6729-FZWSY,Stayed
6729-GDNGC,Stayed
6732-FZUGP,Stayed
6732-VAILE,Stayed
6733-LRIZX,Stayed
6734-CKRSM,Joined
6734-FQAJX,Stayed
6734-GMPVK,Stayed
6734-JDTTV,Stayed
6734-PSBAW,Stayed
6736-DHUQI,Stayed
6738-ISCBM,Stayed
6741-EGCBI,Stayed
6741-QRLUP,Stayed
6743-HHQPF,Stayed
6745-JEFZB,Stayed
6746-WAUWT,Stayed
6749-UTDVX,Stayed
6752-APNJL,Stayed
6754-LZUKA,Stayed
6754-WKSHP,Stayed
6762-NSODU,Stayed
6762-QVYJO,Stayed
6765-MBQNU,Stayed
6766-HFKLA,Stayed
6769-DCQLI,Churned
6769-DYBQN,Churned
6770-UAYGJ,Stayed
6770-XUAGN,Churned
6771-XWBDM,Churned
6772-KSATR,Churned
6772-WFQRD,Stayed
6773-LQTVT,Stayed
6776-TLWOI,Churned
6777-TGHTM,Churned
6778-EICRF,Stayed
6778-JFCMK,Stayed
6778-YSNIH,Joined
6784-XYJAE,Stayed
6786-OBWQR,Stayed
6789-HJBWG,Stayed
6791-YBNAK,Stayed
6794-HKIAJ,Stayed
6797-LNAQX,Churned
6797-UCJHZ,Stayed
6804-GDMOI,Churned
6806-YDEUL,Stayed
6807-SIWJI,Stayed
6810-VCAEX,Stayed
6813-GZQCG,Stayed
6814-ZPWFQ,Stayed
6815-ABQFQ,Stayed
6817-WTYHE,Joined
6818-DJXAA,Stayed
6818-WOBHJ,Churned
6821-BUXUX,Churned
6821-JPCDC,Stayed
6823-SIDFQ,Stayed
6825-UYPFK,Churned
6827-IEAUQ,Stayed
6828-HMKWP,Stayed
6833-JMZYP,Stayed
6834-NXDCA,Churned
6837-BJYDQ,Joined
6837-HAEVO,Stayed
6838-HVLXG,Stayed
6838-YAUVY,Stayed
6839-ITVZJ,Churned
6840-RESVB,Stayed
6844-DZKRF,Joined
6845-RGTYS,Churned
6847-KJLTS,Stayed
6848-HJTXY,Stayed
6848-YLDFR,Stayed
6849-OYAMU,Churned
6849-WLEYG,Churned
6851-WEFYX,Stayed
6854-EXGSF,Stayed
6855-VLGOS,Stayed
6856-RAURS,Joined
6857-TKDJV,Stayed
6857-VWJDT,Churned
6859-QNXIQ,Stayed
6859-RKMZJ,Stayed
6860-YRJZP,Stayed
6861-OKBCE,Churned
6861-XWTWQ,Churned
6862-CQUMB,Stayed
6865-JZNKO,Stayed
6867-ACCZI,Stayed
6869-FGJJC,Stayed
6870-ECSHE,Joined
6870-ZWMNX,Stayed
6872-HXFNF,Stayed
6873-UDNLD,Stayed
6874-SGLHU,Stayed
6876-ADESB,Churned
6877-LGWXO,Churned
6877-TJMBR,Churned
6878-GGDWG,Stayed
6885-PKOAM,Stayed
6888-SBYAI,Joined
6890-PFRQX,Stayed
6891-JPYFF,Stayed
6892-BOGQE,Stayed
6892-EZDTG,Churned
6892-XPFPU,Churned
6893-ODYYE,Stayed
6894-LFHLY,Churned
6896-SRVYQ,Stayed
6897-RWMUB,Stayed
6897-UUBNU,Stayed
6898-MDLZW,Stayed
6898-RBTLU,Stayed
6899-PPEEA,Churned
6900-PXRMS,Churned
6900-RBKER,Stayed
6901-GOGZG,Stayed
6904-JLBGY,Stayed
6905-NIQIN,Churned
6906-ANDWJ,Churned
6906-MPARY,Stayed
6907-CQGPN,Stayed
6907-FLBER,Joined
6907-NZZIJ,Churned
6908-VVYHM,Stayed
6910-HADCM,Churned
6916-HIJSE,Stayed
6917-FIJHC,Stayed
6917-IAYHD,Joined
6917-YACBP,Stayed
6918-UMQCG,Stayed
6919-ELBGL,Stayed
6921-OZMFH,Stayed
6922-NCEDI,Stayed
6923-AQONU,Stayed
6923-EFPNL,Churned
6923-JHPMP,Joined
6924-TDGMT,Stayed
6925-BAYGL,Stayed
6927-WTFIV,Churned
6928-ONTRW,Stayed
6933-FHBZC,Stayed
6933-VLYFX,Stayed
6937-GCDGQ,Stayed
6941-KXRRV,Stayed
6941-PMGEP,Churned
6942-LBFDP,Joined
6946-LMSQS,Churned
6950-TWMYB,Stayed
6952-OMNWB,Stayed
6953-PBDIN,Stayed
6954-OOYZZ,Stayed
6956-SMUCM,Churned
6959-GQEGV,Stayed
6959-UWKHF,Churned
6960-HVYXR,Churned
6961-MJKBO,Stayed
6961-VCPMC,Churned
6963-EZQEE,Stayed
6963-KQYQB,Stayed
6967-PEJLL,Stayed
6967-QIQRV,Stayed
6968-GMKPR,Stayed
6968-MHOMU,Stayed
6968-URWQU,Stayed
6969-MVBAI,Stayed
6972-SNKKW,Stayed
6974-DAFLI,Stayed
6976-BWGLQ,Stayed
6979-TNDEU,Stayed
6979-ZNSFF,Churned
6980-CDGFC,Stayed
6980-IMXXE,Stayed
6981-TDRFT,Stayed
6982-SSHFK,Churned
6982-UQZLY,Churned
6985-HAYWX,Stayed
6986-IJDHX,Churned
6986-IXNDM,Stayed
6987-XQSJT,Churned
6988-CJEYV,Stayed
6990-YNRIO,Churned
6992-TKNYO,Stayed
6993-OHLXR,Churned
6993-YCOBK,Stayed
6993-YGFJV,Stayed
6994-FGRHH,Stayed
6994-KERXL,Stayed
6994-ORCWG,Stayed
6996-KNSML,Churned
6997-UVGOX,Stayed
6999-CHVCF,Stayed
7000-WCEVQ,Churned
7005-CCBKV,Churned
7005-CYUIL,Stayed
7008-LZVOZ,Stayed
7009-LGECI,Stayed
7009-PCARS,Stayed
7010-BRBUU,Stayed
7010-ZMVBF,Stayed
7011-CVEUC,Stayed
7013-PSXHK,Stayed
7014-ZZXAW,Stayed
7016-BPGEU,Churned
7016-NVRIC,Stayed
7017-VFHAY,Stayed
7017-VFULY,Joined
7018-FPXHH,Stayed
7018-WBJNK,Stayed
7020-OZKXZ,Stayed
7021-XSNYE,Stayed
7024-OHCCK,Churned
7025-IWFHT,Stayed
7025-WCBNE,Stayed
7026-YMSBE,Stayed
7028-DVOIQ,Churned
7029-IJEJK,Stayed
7029-RPUAV,Churned
7030-FZTFM,Stayed
7030-NJVDP,Stayed
7032-LMBHI,Stayed
7033-CLAMM,Stayed
7036-TYDEC,Stayed
7036-ZZKBD,Stayed
7037-MTYVW,Stayed
7041-TXQJH,Stayed
7044-YAACC,Stayed
7047-FWEYA,Stayed
7047-YXDMZ,Stayed
7048-GXDAY,Stayed
7049-GKVZY,Stayed
7054-DMVAS,Stayed
7054-ENNGU,Stayed
7054-LGEQW,Churned
7055-HNEOJ,Joined
7055-JCGNI,Stayed
7055-VKGDA,Churned
7056-IMHCC,Churned
7061-OVMIM,Stayed
7064-FRRSW,Stayed
7064-JHXCE,Stayed
7065-YUNRY,Churned
7067-KSAZT,Churned
7072-MBHEV,Stayed
7073-QETQY,Stayed
7074-IEVOJ,Churned
7074-STDCN,Stayed
7075-BNDVQ,Stayed
7077-XJMET,Stayed
7078-NVFAM,Stayed
7079-QRCBC,Churned
7080-TNUWP,Stayed
7083-MIOPC,Stayed
7083-YNSKY,Churned
7088-FBAWU,Stayed
7089-IVVAZ,Churned
7089-RKVSZ,Stayed
7089-XXAYG,Stayed
7094-MSZAO,Stayed
7096-UCLNH,Joined
7096-ZNBZI,Stayed
7100-FQPRV,Stayed
7101-HRBLJ,Stayed
7102-JJVTX,Stayed
7103-IPXPJ,Stayed
7103-ZGVNT,Stayed
7105-BENQF,Stayed
7105-MXJLL,Stayed
7107-UBYKY,Stayed
7108-DGVUU,Stayed
7109-CQYUZ,Stayed
7109-MFBYV,Stayed
7110-BDTWG,Stayed
7112-OPOTK,Churned
7113-HIPFI,Stayed
7114-AEOZE,Stayed
7115-IRDHS,Stayed
7120-RFMVS,Churned
7123-WQUHX,Stayed
7124-UGSUR,Churned
7126-RBHSD,Stayed
7128-GGCNO,Stayed
7129-ACFOG,Stayed
7129-AZJDE,Stayed
7129-CAKJW,Stayed
7130-CTCUS,Stayed
7130-VTEWQ,Churned
7130-YXBRO,Stayed
7131-ZQZNK,Stayed
7133-VBDCG,Churned
7134-HBPBS,Stayed
7134-MJPDY,Stayed
7136-IHZJA,Stayed
7136-RVDTZ,Churned
7137-NAXML,Stayed
7137-RYLPP,Churned
7138-GIRSH,Stayed
7139-JZFVG,Stayed
7140-ADSMJ,Stayed
7142-HVGBG,Churned
7143-BQIBA,Stayed
7145-FEJWU,Stayed
7147-AYBAA,Stayed
7148-XZPHA,Stayed
7153-CHRBV,Stayed
7153-OANIO,Churned
7156-MHUGY,Churned
7156-MXBJE,Stayed
7157-SMCFK,Stayed
7159-FVYPK,Joined
7159-NOKYQ,Stayed
7161-DFHUF,Stayed
7162-WPHPM,Stayed
7163-OCEQI,Stayed
