Customer_ID,Voice_Plan_ID,Broadband_Plan_Id,Streaming_ID,Invoice_Due_Date,Invoice_Date,No_Calls,No_Minutes,Roaming_Minutes,Total_Call_Charge,No_Extra_Channel_Subscription,Extra_Channel_Chargers,Total_Streaming_Charge,Extra_Data_GB_Used,Extra_Data_Charge,Total_Broadband_Charge,Service_Charge,Due_Charges,Paperless_Billing,Payment_Method
0311-UNPFF,V002,B003,S002,3/30/2023,1/30/2023,12,38,39,294,7,105,405,50,1000,1600,150,2449,Yes,Bank Withdrawal
0314-TKOSI,V003,B002,S003,3/30/2023,1/30/2023,3,7,8,111,1,15,315,0,0,600,150,1176,No,Mailed Check
0315-LVCRK,V001,B003,S002,3/30/2023,1/30/2023,14,31,32,198,4,60,360,0,0,600,150,1308,No,Bank Withdrawal
0318-QUUOB,V003,B001,S002,3/30/2023,1/30/2023,15,44,45,267,7,105,405,0,0,600,150,1422,Yes,Bank Withdrawal
0318-ZOPWS,V004,B003,S003,3/30/2023,1/30/2023,5,3,4,39,4,60,360,0,0,600,150,1149,Yes,Bank Withdrawal
0319-QZTCO,V004,B001,S004,3/30/2023,1/30/2023,5,11,12,138,10,150,450,0,0,600,150,1338,Yes,Credit Card
0320-DWVTU,V002,B002,S001,3/30/2023,1/30/2023,14,44,45,342,7,105,405,0,0,600,150,1497,No,Credit Card
0320-JDNQG,V003,B001,S002,3/30/2023,1/30/2023,13,38,39,234,7,105,405,0,0,600,150,1389,Yes,Bank Withdrawal
0322-CHQRU,V003,B001,S002,3/30/2023,1/30/2023,10,25,26,165,2,30,330,0,0,600,150,1245,No,Bank Withdrawal
0322-YINQP,V003,B001,S002,3/30/2023,1/30/2023,3,11,12,78,9,135,435,0,0,600,150,1263,Yes,Credit Card
0323-XWWTN,V003,B001,S001,3/30/2023,1/30/2023,16,34,35,282,7,105,405,0,0,600,150,1437,Yes,Credit Card
0324-BRPCJ,V001,B004,S003,3/30/2023,1/30/2023,10,21,22,168,5,75,375,0,0,600,150,1293,Yes,Bank Withdrawal
0325-XBFAC,V003,B002,S003,3/30/2023,1/30/2023,11,19,20,177,6,90,390,80,1600,2200,150,2917,Yes,Bank Withdrawal
0326-VDYXE,V002,B002,S003,3/30/2023,1/30/2023,7,17,18,126,4,60,360,80,1600,2200,150,2836,Yes,Bank Withdrawal
0327-WFZSY,V001,B002,S001,3/30/2023,1/30/2023,8,17,18,156,10,150,450,0,0,600,150,1356,No,Bank Withdrawal
0328-GRPMV,V004,B003,S004,3/30/2023,1/30/2023,5,17,18,171,7,105,405,0,0,600,150,1326,Yes,Bank Withdrawal
0329-GTIAJ,V001,B002,S003,3/30/2023,1/30/2023,14,30,31,255,0,0,300,0,0,600,150,1305,Yes,Bank Withdrawal
0330-BGYZE,V001,B004,S004,3/30/2023,1/30/2023,6,19,20,162,9,135,435,0,0,600,150,1347,No,Bank Withdrawal
0330-IVZHA,V004,B004,S003,3/30/2023,1/30/2023,10,17,18,156,4,60,360,0,0,600,150,1266,No,Bank Withdrawal
0334-GDDSO,V003,B004,S002,3/30/2023,1/30/2023,8,9,10,57,7,105,405,0,0,600,150,1212,Yes,Bank Withdrawal
0334-ZFJSR,V004,B004,S001,3/30/2023,1/30/2023,16,35,36,270,5,75,375,150,3000,3600,150,4395,Yes,Credit Card
0336-KXKFK,V004,B003,S003,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,Yes,Credit Card
0336-PIKEI,V002,B002,S002,3/30/2023,1/30/2023,3,5,6,45,9,135,435,140,2800,3400,150,4030,No,Bank Withdrawal
0337-CNPZE,V001,B004,S001,3/30/2023,1/30/2023,6,10,11,60,5,75,375,130,2600,3200,150,3785,Yes,Bank Withdrawal
0343-QLUZP,V004,B001,S004,3/30/2023,1/30/2023,0,,,0,1,15,315,0,0,600,150,1065,No,Bank Withdrawal
0345-HKJVM,V004,B002,S002,3/30/2023,1/30/2023,6,3,4,69,3,45,345,0,0,600,150,1164,No,Bank Withdrawal
0345-XMMUG,V003,B003,S003,3/30/2023,1/30/2023,1,2,3,0,2,30,330,0,0,600,150,1080,Yes,Credit Card
0347-UBKUZ,V004,B002,S003,3/30/2023,1/30/2023,1,3,4,39,6,90,390,0,0,600,150,1179,No,Mailed Check
0348-SDKOL,V001,B002,S004,3/30/2023,1/30/2023,6,4,5,102,5,75,375,100,2000,2600,150,3227,Yes,Credit Card
0354-VXMJC,V004,B001,S004,3/30/2023,1/30/2023,14,34,35,252,6,90,390,0,0,600,150,1392,No,Credit Card
0354-WYROK,V004,B001,S003,3/30/2023,1/30/2023,20,48,49,324,0,0,300,0,0,600,150,1374,Yes,Bank Withdrawal
0356-ERHVT,V002,B004,S002,3/30/2023,1/30/2023,6,13,14,129,4,60,360,0,0,600,150,1239,Yes,Bank Withdrawal
0356-OBMAC,V004,B004,S002,3/30/2023,1/30/2023,6,17,18,126,4,60,360,0,0,600,150,1236,Yes,Bank Withdrawal
0357-NVCRI,V002,B002,S004,3/30/2023,1/30/2023,6,13,14,129,7,105,405,0,0,600,150,1284,No,Credit Card
0361-HJRDX,V003,B002,S001,3/30/2023,1/30/2023,0,,,0,8,120,420,130,2600,3200,150,3770,No,Credit Card
0362-RAOQO,V002,B002,S003,3/30/2023,1/30/2023,11,26,27,213,4,60,360,0,0,600,150,1323,No,Credit Card
0362-ZBZWJ,V001,B002,S004,3/30/2023,1/30/2023,8,25,26,165,2,30,330,0,0,600,150,1245,Yes,Bank Withdrawal
0363-QJVFX,V002,B001,S004,3/30/2023,1/30/2023,12,28,29,159,0,0,300,0,0,600,150,1209,Yes,Credit Card
0363-SVHYR,V004,B003,S004,3/30/2023,1/30/2023,6,10,11,90,3,45,345,0,0,600,150,1185,No,Bank Withdrawal
0365-BZUWY,V001,B002,S003,3/30/2023,1/30/2023,7,10,11,105,10,150,450,0,0,600,150,1305,Yes,Bank Withdrawal
0365-GXEZS,V004,B003,S001,3/30/2023,1/30/2023,13,32,33,231,7,105,405,0,0,600,150,1386,No,Bank Withdrawal
0365-TRTPY,V004,B004,S001,3/30/2023,1/30/2023,8,12,13,111,7,105,405,0,0,600,150,1266,No,Bank Withdrawal
0366-NQSHS,V004,B001,S003,3/30/2023,1/30/2023,14,44,45,282,8,120,420,0,0,600,150,1452,No,Credit Card
0369-ZGOVK,V004,B003,S002,3/30/2023,1/30/2023,4,13,14,129,9,135,435,0,0,600,150,1314,Yes,Bank Withdrawal
0373-AIVNJ,V003,B004,S002,3/30/2023,1/30/2023,0,,,0,10,150,450,0,0,600,150,1200,No,Credit Card
0374-AACSZ,V001,B002,S003,3/30/2023,1/30/2023,13,38,39,279,10,150,450,50,1000,1600,150,2479,No,Bank Withdrawal
0374-FIUCA,V003,B002,S004,3/30/2023,1/30/2023,9,23,24,159,5,75,375,0,0,600,150,1284,Yes,Credit Card
0374-IOEGQ,V003,B004,S004,3/30/2023,1/30/2023,10,16,17,93,3,45,345,0,0,600,150,1188,No,Bank Withdrawal
0375-HVGXO,V004,B001,S002,3/30/2023,1/30/2023,0,,,0,6,90,390,0,0,600,150,1140,Yes,Bank Withdrawal
0376-OIWME,V001,B002,S001,3/30/2023,1/30/2023,17,41,42,318,8,120,420,0,0,600,150,1488,Yes,Bank Withdrawal
0376-YMCJC,V002,B001,S002,3/30/2023,1/30/2023,15,39,40,282,6,90,390,0,0,600,150,1422,Yes,Bank Withdrawal
0377-JBKKT,V002,B003,S004,3/30/2023,1/30/2023,17,43,44,294,10,150,450,0,0,600,150,1494,Yes,Credit Card
0378-CJKPV,V001,B004,S001,3/30/2023,1/30/2023,4,5,6,90,1,15,315,0,0,600,150,1155,No,Credit Card
0378-NHQXU,V004,B004,S004,3/30/2023,1/30/2023,6,18,19,129,6,90,390,0,0,600,150,1269,No,Bank Withdrawal
0378-TOVMS,V003,B003,S002,3/30/2023,1/30/2023,5,11,12,78,0,0,300,0,0,600,150,1128,No,Bank Withdrawal
0378-XSZPU,V004,B002,S004,3/30/2023,1/30/2023,10,17,18,141,1,15,315,0,0,600,150,1206,No,Credit Card
0379-DJQHR,V002,B003,S004,3/30/2023,1/30/2023,16,45,46,270,10,150,450,0,0,600,150,1470,No,Credit Card
0380-NEAVX,V002,B003,S003,3/30/2023,1/30/2023,11,35,36,255,8,120,420,0,0,600,150,1425,Yes,Bank Withdrawal
0380-ZCSBI,V001,B004,S001,3/30/2023,1/30/2023,4,4,5,57,5,75,375,0,0,600,150,1182,No,Credit Card
0383-CLDDA,V003,B002,S003,3/30/2023,1/30/2023,10,18,19,129,4,60,360,0,0,600,150,1239,Yes,Credit Card
0384-LPITE,V002,B001,S002,3/30/2023,1/30/2023,0,,,0,3,45,345,0,0,600,150,1095,No,Credit Card
0384-RVBPI,V002,B004,S003,3/30/2023,1/30/2023,8,13,14,84,9,135,435,0,0,600,150,1269,No,Credit Card
0386-CWRGM,V004,B003,S004,3/30/2023,1/30/2023,20,48,49,324,2,30,330,0,0,600,150,1404,No,Credit Card
0388-EOPEX,V003,B002,S001,3/30/2023,1/30/2023,5,10,11,120,1,15,315,0,0,600,150,1185,Yes,Bank Withdrawal
0390-DCFDQ,V002,B001,S001,3/30/2023,1/30/2023,10,15,16,90,8,120,420,0,0,600,150,1260,Yes,Mailed Check
0392-BZIUW,V004,B003,S001,3/30/2023,1/30/2023,6,7,8,81,1,15,315,0,0,600,150,1146,Yes,Credit Card
0394-YONDK,V004,B004,S004,3/30/2023,1/30/2023,4,1,2,63,4,60,360,0,0,600,150,1173,No,Credit Card
0396-HUJBP,V002,B002,S004,3/30/2023,1/30/2023,19,50,51,360,8,120,420,0,0,600,150,1530,No,Credit Card
0396-UKGAI,V003,B001,S002,3/30/2023,1/30/2023,5,2,3,51,4,60,360,0,0,600,150,1161,Yes,Bank Withdrawal
0396-YCHWO,V001,B002,S001,3/30/2023,1/30/2023,15,41,42,273,9,135,435,0,0,600,150,1458,Yes,Bank Withdrawal
0397-GZBBC,V004,B003,S003,3/30/2023,1/30/2023,7,11,12,78,5,75,375,0,0,600,150,1203,Yes,Bank Withdrawal
0397-ZXWQF,V001,B004,S001,3/30/2023,1/30/2023,20,47,48,306,1,15,315,0,0,600,150,1371,No,Bank Withdrawal
0401-WDBXM,V002,B004,S003,3/30/2023,1/30/2023,6,8,9,99,4,60,360,10,200,800,150,1409,Yes,Bank Withdrawal
0402-CQAJN,V003,B004,S003,3/30/2023,1/30/2023,11,24,25,192,9,135,435,0,0,600,150,1377,Yes,Bank Withdrawal
0402-OAMEN,V003,B001,S003,3/30/2023,1/30/2023,10,21,22,153,4,60,360,0,0,600,150,1263,No,Bank Withdrawal
0404-AHASP,V001,B002,S001,3/30/2023,1/30/2023,11,28,29,189,9,135,435,0,0,600,150,1374,No,Credit Card
0404-SWRVG,V002,B004,S004,3/30/2023,1/30/2023,5,15,16,150,6,90,390,0,0,600,150,1290,Yes,Bank Withdrawal
0406-BPDVR,V004,B002,S004,3/30/2023,1/30/2023,12,33,34,219,9,135,435,0,0,600,150,1404,Yes,Credit Card
0407-BDJKB,V004,B004,S001,3/30/2023,1/30/2023,11,35,36,285,1,15,315,0,0,600,150,1350,Yes,Bank Withdrawal
0409-WTMPL,V003,B001,S003,3/30/2023,1/30/2023,13,38,39,249,5,75,375,0,0,600,150,1374,Yes,Credit Card
0410-IPFTY,V004,B001,S002,3/30/2023,1/30/2023,6,12,13,66,3,45,345,0,0,600,150,1161,Yes,Bank Withdrawal
0411-EZJZE,V004,B001,S003,3/30/2023,1/30/2023,11,20,21,165,4,60,360,70,1400,2000,150,2675,Yes,Bank Withdrawal
0412-UCCNP,V004,B001,S003,3/30/2023,1/30/2023,5,12,13,81,8,120,420,0,0,600,150,1251,Yes,Bank Withdrawal
0415-MOSGF,V002,B001,S003,3/30/2023,1/30/2023,13,27,28,201,0,0,300,0,0,600,150,1251,No,Credit Card
0419-YAAPX,V001,B004,S003,3/30/2023,1/30/2023,4,14,15,162,6,90,390,0,0,600,150,1302,Yes,Credit Card
0420-BWTPW,V002,B001,S001,3/30/2023,1/30/2023,0,,,0,0,0,300,0,0,600,150,1050,No,Mailed Check
0420-HLGXF,V002,B004,S003,3/30/2023,1/30/2023,3,10,11,135,0,0,300,0,0,600,150,1185,Yes,Bank Withdrawal
0420-TXVSG,V003,B001,S004,3/30/2023,1/30/2023,15,38,39,234,6,90,390,0,0,600,150,1374,Yes,Credit Card
0422-OHQHQ,V004,B004,S001,3/30/2023,1/30/2023,16,35,36,210,3,45,345,0,0,600,150,1305,No,Credit Card
0422-UXFAP,V004,B002,S004,3/30/2023,1/30/2023,21,48,49,309,2,30,330,130,2600,3200,150,3989,Yes,Bank Withdrawal
0423-UDIJQ,V004,B004,S004,3/30/2023,1/30/2023,4,7,8,111,4,60,360,0,0,600,150,1221,No,Mailed Check
0426-TIRNE,V004,B004,S004,3/30/2023,1/30/2023,9,16,17,138,8,120,420,0,0,600,150,1308,No,Credit Card
0428-AXXLJ,V003,B002,S003,3/30/2023,1/30/2023,1,4,5,42,3,45,345,0,0,600,150,1137,Yes,Bank Withdrawal
0428-IKYCP,V002,B004,S002,3/30/2023,1/30/2023,18,49,50,327,8,120,420,0,0,600,150,1497,Yes,Bank Withdrawal
0430-IHCDJ,V001,B003,S002,3/30/2023,1/30/2023,9,12,13,81,6,90,390,0,0,600,150,1221,Yes,Bank Withdrawal
0431-APWVY,V002,B001,S003,3/30/2023,1/30/2023,8,18,19,144,0,0,300,0,0,600,150,1194,Yes,Bank Withdrawal
0432-CAJZV,V004,B001,S003,3/30/2023,1/30/2023,2,5,6,105,1,15,315,0,0,600,150,1170,No,Credit Card
0434-CSFON,V001,B001,S002,3/30/2023,1/30/2023,15,38,39,234,5,75,375,0,0,600,150,1359,Yes,Bank Withdrawal
0436-TWFFZ,V001,B004,S002,3/30/2023,1/30/2023,7,9,10,132,0,0,300,0,0,600,150,1182,Yes,Mailed Check
0439-IFYUN,V001,B001,S002,3/30/2023,1/30/2023,8,21,22,198,4,60,360,20,400,1000,150,1708,Yes,Bank Withdrawal
0440-EKDCF,V002,B004,S002,3/30/2023,1/30/2023,13,34,35,252,3,45,345,0,0,600,150,1347,Yes,Credit Card
0440-MOGPM,V003,B003,S004,3/30/2023,1/30/2023,3,6,7,63,10,150,450,0,0,600,150,1263,Yes,Bank Withdrawal
0440-QEXBZ,V003,B001,S004,3/30/2023,1/30/2023,11,18,19,99,10,150,450,0,0,600,150,1299,Yes,Credit Card
0440-UEDAI,V004,B003,S001,3/30/2023,1/30/2023,15,34,35,282,6,90,390,0,0,600,150,1422,Yes,Credit Card
0442-TDYUO,V002,B004,S001,3/30/2023,1/30/2023,16,33,34,204,2,30,330,0,0,600,150,1284,Yes,Credit Card
0442-ZXKVS,V002,B004,S003,3/30/2023,1/30/2023,15,44,45,342,2,30,330,0,0,600,150,1422,Yes,Bank Withdrawal
0447-BEMNG,V004,B001,S001,3/30/2023,1/30/2023,0,,,0,5,75,375,140,2800,3400,150,3925,Yes,Bank Withdrawal
0447-RXSGD,V003,B003,S001,3/30/2023,1/30/2023,11,26,27,168,10,150,450,0,0,600,150,1368,Yes,Bank Withdrawal
0454-OKRCT,V003,B003,S002,3/30/2023,1/30/2023,16,35,36,285,1,15,315,0,0,600,150,1350,No,Bank Withdrawal
0455-ENTCR,V003,B004,S002,3/30/2023,1/30/2023,14,43,44,309,9,135,435,0,0,600,150,1494,No,Bank Withdrawal
0455-XFASS,V004,B002,S004,3/30/2023,1/30/2023,1,2,3,36,0,0,300,0,0,600,150,1086,Yes,Bank Withdrawal
0458-HEUZG,V004,B004,S003,3/30/2023,1/30/2023,0,,,0,3,45,345,100,2000,2600,150,3095,No,Credit Card
0459-SPZHJ,V003,B002,S001,3/30/2023,1/30/2023,9,13,14,114,3,45,345,0,0,600,150,1209,No,Credit Card
0461-CVKMU,V002,B002,S004,3/30/2023,1/30/2023,18,39,40,282,6,90,390,0,0,600,150,1422,No,Bank Withdrawal
0463-TXOAK,V001,B003,S001,3/30/2023,1/30/2023,7,23,24,204,2,30,330,0,0,600,150,1284,No,Credit Card
0463-WZZKO,V004,B001,S001,3/30/2023,1/30/2023,6,16,17,123,5,75,375,0,0,600,150,1248,Yes,Credit Card
0463-ZSDNT,V002,B002,S003,3/30/2023,1/30/2023,11,30,31,225,10,150,450,30,600,1200,150,2025,Yes,Bank Withdrawal
0464-WJTKO,V004,B002,S003,3/30/2023,1/30/2023,4,14,15,102,0,0,300,0,0,600,150,1152,No,Bank Withdrawal
0468-YRPXN,V002,B004,S002,3/30/2023,1/30/2023,16,48,49,279,3,45,345,0,0,600,150,1374,Yes,Credit Card
0471-ARVMX,V002,B002,S003,3/30/2023,1/30/2023,12,23,24,144,6,90,390,0,0,600,150,1284,Yes,Bank Withdrawal
0471-LVHGK,V003,B004,S002,3/30/2023,1/30/2023,5,16,17,168,5,75,375,0,0,600,150,1293,Yes,Bank Withdrawal
0475-RIJEP,V001,B004,S001,3/30/2023,1/30/2023,16,49,50,372,0,0,300,0,0,600,150,1422,Yes,Bank Withdrawal
0479-HMSWA,V001,B001,S001,3/30/2023,1/30/2023,3,2,3,21,2,30,330,0,0,600,150,1101,Yes,Bank Withdrawal
0480-BIXDE,V003,B001,S004,3/30/2023,1/30/2023,6,11,12,138,10,150,450,0,0,600,150,1338,Yes,Bank Withdrawal
0480-KYJVA,V003,B004,S003,3/30/2023,1/30/2023,16,48,49,309,7,105,405,0,0,600,150,1464,No,Credit Card
0481-SUMCB,V003,B001,S003,3/30/2023,1/30/2023,15,34,35,252,6,90,390,0,0,600,150,1392,Yes,Bank Withdrawal
0484-FFVBJ,V004,B001,S003,3/30/2023,1/30/2023,6,16,17,93,3,45,345,0,0,600,150,1188,Yes,Bank Withdrawal
0484-JPBRU,V003,B002,S002,3/30/2023,1/30/2023,17,41,42,273,4,60,360,0,0,600,150,1383,Yes,Bank Withdrawal
0485-ZBSLN,V004,B003,S002,3/30/2023,1/30/2023,17,37,38,291,6,90,390,0,0,600,150,1431,No,Credit Card
0486-HECZI,V004,B002,S004,3/30/2023,1/30/2023,17,49,50,342,0,0,300,0,0,600,150,1392,Yes,Bank Withdrawal
0486-LGCCH,V001,B002,S004,3/30/2023,1/30/2023,13,41,42,243,5,75,375,0,0,600,150,1368,No,Credit Card
0487-CRLZF,V002,B001,S003,3/30/2023,1/30/2023,4,8,9,114,2,30,330,0,0,600,150,1194,Yes,Bank Withdrawal
0487-RPVUM,V004,B003,S001,3/30/2023,1/30/2023,9,15,16,120,1,15,315,0,0,600,150,1185,No,Bank Withdrawal
0487-VVUVK,V004,B001,S003,3/30/2023,1/30/2023,11,19,20,147,10,150,450,0,0,600,150,1347,Yes,Credit Card
0488-GSLFR,V004,B003,S002,3/30/2023,1/30/2023,4,8,9,114,4,60,360,0,0,600,150,1224,Yes,Bank Withdrawal
0489-WMEMG,V002,B004,S001,3/30/2023,1/30/2023,13,26,27,168,9,135,435,0,0,600,150,1353,Yes,Bank Withdrawal
0491-KAPQG,V002,B004,S004,3/30/2023,1/30/2023,12,29,30,237,10,150,450,0,0,600,150,1437,Yes,Bank Withdrawal
0495-RVCBF,V003,B002,S003,3/30/2023,1/30/2023,12,34,35,282,4,60,360,0,0,600,150,1392,Yes,Bank Withdrawal
0495-ZBNGW,V004,B003,S002,3/30/2023,1/30/2023,4,7,8,36,0,0,300,20,400,1000,150,1486,Yes,Bank Withdrawal
0496-AHOOK,V004,B003,S002,3/30/2023,1/30/2023,11,33,34,264,10,150,450,0,0,600,150,1464,No,Bank Withdrawal
0504-HHAPI,V002,B002,S003,3/30/2023,1/30/2023,5,17,18,126,0,0,300,0,0,600,150,1176,No,Credit Card
0505-SPOOW,V004,B004,S002,3/30/2023,1/30/2023,5,12,13,66,9,135,435,0,0,600,150,1251,No,Bank Withdrawal
0506-LVNGN,V001,B002,S003,3/30/2023,1/30/2023,19,42,43,291,3,45,345,0,0,600,150,1386,Yes,Credit Card
0506-YLVKJ,V003,B003,S002,3/30/2023,1/30/2023,19,46,47,348,9,135,435,0,0,600,150,1533,Yes,Credit Card
0508-OOLTO,V004,B003,S003,3/30/2023,1/30/2023,14,29,30,252,7,105,405,0,0,600,150,1407,Yes,Bank Withdrawal
0508-SQWPL,V002,B001,S003,3/30/2023,1/30/2023,14,27,28,216,9,135,435,0,0,600,150,1401,Yes,Bank Withdrawal
0511-JTEOY,V003,B001,S002,3/30/2023,1/30/2023,4,10,11,60,5,75,375,0,0,600,150,1185,No,Mailed Check
0512-FLFDW,V003,B001,S004,3/30/2023,1/30/2023,10,28,29,219,9,135,435,0,0,600,150,1404,Yes,Credit Card
0513-RBGPE,V001,B003,S001,3/30/2023,1/30/2023,6,5,6,90,3,45,345,0,0,600,150,1185,Yes,Credit Card
0515-YPMCW,V004,B001,S002,3/30/2023,1/30/2023,14,43,44,324,6,90,390,10,200,800,150,1664,Yes,Credit Card
0516-OOHAR,V002,B002,S003,3/30/2023,1/30/2023,3,8,9,39,1,15,315,0,0,600,150,1104,No,Bank Withdrawal
0516-QREYC,V002,B004,S002,3/30/2023,1/30/2023,9,18,19,129,5,75,375,0,0,600,150,1254,Yes,Credit Card
0516-UXRMT,V001,B001,S003,3/30/2023,1/30/2023,13,24,25,222,7,105,405,0,0,600,150,1377,Yes,Bank Withdrawal
0516-VRYBW,V001,B003,S003,3/30/2023,1/30/2023,5,9,10,87,8,120,420,0,0,600,150,1257,No,Bank Withdrawal
0516-WJVXC,V003,B003,S004,3/30/2023,1/30/2023,4,4,5,72,0,0,300,0,0,600,150,1122,No,Bank Withdrawal
0519-DRGTI,V003,B003,S001,3/30/2023,1/30/2023,16,42,43,321,7,105,405,0,0,600,150,1476,No,Credit Card
0519-XUZJU,V003,B004,S003,3/30/2023,1/30/2023,9,26,27,228,9,135,435,0,0,600,150,1413,No,Mailed Check
0520-FDVVT,V003,B004,S001,3/30/2023,1/30/2023,18,40,41,270,2,30,330,0,0,600,150,1350,Yes,Bank Withdrawal
0523-VNGTF,V001,B004,S001,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,Yes,Bank Withdrawal
0524-IAVZO,V003,B001,S003,3/30/2023,1/30/2023,3,5,6,30,9,135,435,0,0,600,150,1215,Yes,Bank Withdrawal
0526-SXDJP,V003,B004,S002,3/30/2023,1/30/2023,0,,,0,7,105,405,0,0,600,150,1155,No,Bank Withdrawal
0529-ONKER,V001,B003,S004,3/30/2023,1/30/2023,19,46,47,348,3,45,345,0,0,600,150,1443,No,Bank Withdrawal
0530-IJVDB,V002,B002,S002,3/30/2023,1/30/2023,12,27,28,201,2,30,330,0,0,600,150,1281,Yes,Bank Withdrawal
0531-XBKMM,V001,B004,S001,3/30/2023,1/30/2023,14,32,33,231,2,30,330,0,0,600,150,1311,No,Bank Withdrawal
0531-ZZJWQ,V002,B001,S002,3/30/2023,1/30/2023,19,43,44,309,4,60,360,0,0,600,150,1419,Yes,Bank Withdrawal
0533-BNWKF,V001,B001,S002,3/30/2023,1/30/2023,16,43,44,309,1,15,315,90,1800,2400,150,3174,Yes,Bank Withdrawal
0533-UCAAU,V004,B002,S002,3/30/2023,1/30/2023,18,48,49,339,9,135,435,0,0,600,150,1524,Yes,Credit Card
0536-ACXIP,V003,B001,S002,3/30/2023,1/30/2023,14,44,45,342,7,105,405,0,0,600,150,1497,Yes,Bank Withdrawal
0536-BGFMZ,V002,B004,S001,3/30/2023,1/30/2023,15,42,43,321,5,75,375,0,0,600,150,1446,No,Credit Card
0536-ESJEP,V001,B003,S004,3/30/2023,1/30/2023,6,14,15,102,5,75,375,0,0,600,150,1227,Yes,Bank Withdrawal
0537-QYZZN,V003,B004,S004,3/30/2023,1/30/2023,6,4,5,87,7,105,405,0,0,600,150,1242,Yes,Bank Withdrawal
0541-FITGH,V004,B002,S001,3/30/2023,1/30/2023,18,48,49,279,5,75,375,0,0,600,150,1404,Yes,Mailed Check
0547-HURJB,V003,B001,S002,3/30/2023,1/30/2023,9,19,20,177,5,75,375,0,0,600,150,1302,No,Credit Card
0549-CYCQN,V002,B003,S001,3/30/2023,1/30/2023,12,25,26,195,0,0,300,0,0,600,150,1245,Yes,Bank Withdrawal
0550-DCXLH,V003,B004,S002,3/30/2023,1/30/2023,17,41,42,318,0,0,300,0,0,600,150,1368,No,Mailed Check
0556-FJEGU,V002,B002,S002,3/30/2023,1/30/2023,16,47,48,336,4,60,360,0,0,600,150,1446,No,Bank Withdrawal
0557-ASKVU,V003,B002,S001,3/30/2023,1/30/2023,15,45,46,330,4,60,360,0,0,600,150,1440,Yes,Credit Card
0559-CKHUS,V004,B003,S003,3/30/2023,1/30/2023,18,50,51,375,5,75,375,0,0,600,150,1500,Yes,Credit Card
0562-FGDCR,V002,B002,S004,3/30/2023,1/30/2023,7,22,23,201,10,150,450,0,0,600,150,1401,No,Credit Card
0562-HKHML,V002,B003,S001,3/30/2023,1/30/2023,10,19,20,117,8,120,420,0,0,600,150,1287,No,Credit Card
0562-KBDVM,V002,B002,S001,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,Yes,Bank Withdrawal
0564-JJHGS,V001,B002,S001,3/30/2023,1/30/2023,11,19,20,147,9,135,435,0,0,600,150,1332,Yes,Bank Withdrawal
0564-MUUQK,V003,B004,S004,3/30/2023,1/30/2023,18,39,40,312,1,15,315,0,0,600,150,1377,Yes,Bank Withdrawal
0565-IYCGT,V003,B003,S002,3/30/2023,1/30/2023,9,29,30,207,5,75,375,0,0,600,150,1332,Yes,Credit Card
0565-JUPYD,V001,B003,S003,3/30/2023,1/30/2023,11,21,22,168,4,60,360,0,0,600,150,1278,No,Credit Card
0567-GGCAC,V004,B004,S001,3/30/2023,1/30/2023,7,16,17,93,8,120,420,0,0,600,150,1263,No,Bank Withdrawal
0567-XRHCU,V002,B001,S003,3/30/2023,1/30/2023,0,,,0,0,0,300,0,0,600,150,1050,Yes,Credit Card
0568-ONFPC,V002,B002,S002,3/30/2023,1/30/2023,16,40,41,240,2,30,330,0,0,600,150,1320,Yes,Bank Withdrawal
0570-BFQHT,V001,B002,S003,3/30/2023,1/30/2023,15,33,34,189,1,15,315,0,0,600,150,1254,No,Bank Withdrawal
0572-ZJKLT,V002,B001,S002,3/30/2023,1/30/2023,16,49,50,327,6,90,390,0,0,600,150,1467,No,Credit Card
0575-CUQOV,V003,B002,S001,3/30/2023,1/30/2023,10,17,18,96,3,45,345,0,0,600,150,1191,Yes,Bank Withdrawal
0576-WNXXC,V001,B003,S004,3/30/2023,1/30/2023,13,39,40,237,4,60,360,0,0,600,150,1347,Yes,Bank Withdrawal
0577-WHMEV,V003,B004,S001,3/30/2023,1/30/2023,12,28,29,174,1,15,315,0,0,600,150,1239,No,Bank Withdrawal
0578-SKVMF,V003,B003,S001,3/30/2023,1/30/2023,2,4,5,72,6,90,390,0,0,600,150,1212,No,Bank Withdrawal
0580-PIQHM,V004,B001,S003,3/30/2023,1/30/2023,5,15,16,150,2,30,330,0,0,600,150,1230,Yes,Bank Withdrawal
0581-BXBUB,V003,B001,S002,3/30/2023,1/30/2023,12,36,37,288,4,60,360,0,0,600,150,1398,No,Bank Withdrawal
0581-MDMPW,V001,B001,S004,3/30/2023,1/30/2023,17,44,45,342,10,150,450,0,0,600,150,1542,Yes,Credit Card
0582-AVCLN,V001,B004,S003,3/30/2023,1/30/2023,17,43,44,324,1,15,315,0,0,600,150,1389,No,Credit Card
0584-BJQGZ,V002,B003,S003,3/30/2023,1/30/2023,13,28,29,174,7,105,405,0,0,600,150,1329,Yes,Bank Withdrawal
0585-EGDDA,V003,B002,S001,3/30/2023,1/30/2023,13,39,40,267,4,60,360,0,0,600,150,1377,Yes,Bank Withdrawal
